,title,date,content
116,Air Liquide: Berenberg relève son objectif de cours,2022-04-22 11:16:00,"['berenberg', 'a', 'relev', 'vendred', 'object', 'cour', 'air', 'liquid', 'port', 'euros', 'tout', 'mainten', 'recommand', 'titr', 'dan', 'not', 'diffus', 'matin', 'bureau', 'dit', 'publiqu', 'surpris', 'lor', 'présent', 'chiffr', 'premi', 'trimestr', 'prévu', 'avril', 'expliqu', 'consider', 'façon', 'invest', 'spécial', 'gaz', 'industriel', 'rappel', 'cour', 'action', 'a', 'sign', 'bon', 'début', 'affich', 'gain', 'depuis', 'janvi', 'contr', 'repl', 'sectoriel', 'stoxx', 'europ', 'chemical', 'berenberg', 'ajout', 'per', 'situ', 'autour', 'comm', 'cas', 'titr', 'constitu', 'norm', 'valeur', 'croissanc', 'affich', 'hauss', 'bénéfic', 'action', 'bpa', 'an']"
117,Air Liquide: cession d'activités aux Emirats et au Bahreïn,2022-04-12 18:06:00,"['air', 'liquid', 'annonc', 'vent', 'activ', 'industriel', 'marchand', 'situ', 'emirat', 'arab', 'unis', 'bahreïn', 'group', 'air', 'product', 'cet', 'transact', 'comprend', 'cession', 'air', 'liquid', 'emirat', 'for', 'industrial', 'gas', 'part', 'liquid', 'mecd', 'middl', 'east', 'carbon', 'dioxid', 'cet', 'cession', 'non', 'signif', 'périmetr', 'liquid', 'zon', 'afriqu', 'moyen', 'orient', 'inde', 'indiqu', 'group']"
118,Air Liquide: premier bilan de son action écologique,2022-04-07 17:14:00,"['air', 'liquid', 'publ', 'premi', 'rapport', 'développ', 'durabl', 'présent', 'réalis', 'group', 'contribu', 'societ', 'bas', 'carbon', 'environ', 'sûr', 'inclus', 'collabor', 'détaill', 'mesur', 'pris', 'avoir', 'impact', 'posit', 'durabl', 'climat', 'sant', 'depuis', 'group', 'a', 'réduit', 'intens', 'carbon', 'bon', 'voi', 'atteindr', 'object', 'baiss', 'grâc', 'nombreux', 'initi', 'décarbon', 'malgr', 'fort', 'hauss', 'activ', 'émiss', 'augment', 'moin', 'commenc', 'réduir', 'émiss', 'valeur', 'absolu', 'autour', 'atteindr', 'neutral', 'carbon']"
119,Air Liquide: coentreprise pour le transport de CO2,2022-04-05 12:00:00,"['air', 'liquid', 'sogestran', 'annoncent', 'accord', 'cré', 'coentrepris', 'solut', 'transport', 'bateau', 'barg', 'liquid', 'grand', 'volum', 'adapt', 'besoin', 'futur', 'projet', 'captag', 'séquestr', 'carbon', 'cc', 'europ', 'coentrepris', 'renforc', 'posit', 'liquid', 'chaîn', 'valeur', 'gestion', 'carbon', 'comprend', 'captag', 'centralis', 'trait', 'transport', 'ver', 'sit', 'séquestr', 'définit', 'expliqu', 'fournisseur', 'gaz', 'industriel', 'la', 'création', 'coentrepris', 'combin', 'liquid', 'mati', 'cel', 'sogestran', 'transport', 'marchandis', 'haut', 'valeur', 'ajout', 'soumis', 'autor', 'compétent', 'devr', 'être', 'achev']"
120,Air Liquide: financement de Bruxelles pour le projet K6,2022-04-01 15:27:00,"['air', 'liquid', 'eqiom', 'annoncent', 'cadr', 'projet', 'baptis', 'dont', 'transform', 'eqiom', 'lumbr', 'premi', 'cimenter', 'neutr', 'carbon', 'le', 'fournisseur', 'franc', 'gaz', 'industriel', 'expliqu', 'projet', 'vis', 'capt', 'pres', 'huit', 'million', 'ton', 'dix', 'premi', 'anné', 'grâc', 'mis', 'oeuvr', 'technolog', 'innov', 'le', 'projet', 'sept', 'projet', 'dimens', 'industriel', 'avoir', 'sélection', 'financ', 'commiss', 'européen', 'cadr', 'fond', 'consacr', 'parm', 'plus', 'candidatur', 'subvent']"
121,Air Liquide : record absolu des 160E en vue ?,2022-03-24 18:10:00,"['air', 'liquid', 'bond', 'ver', 'titr', 'effac', 'derni', 'résist', 'situ', 'ver', 'devr', 'retrac', 'zénith', 'annuel', 'janvi', 'cour', 'prochain', 'heur', 'cotat', 'le', 'risqu', 'format', 'baissi', 'sous', 'peut', 'être', 'beaucoup', 'voient', 'bel', 'aven', 'parient', 'object', 'cour', 'prochain', 'mois']"
123,Air Liquide: convention d'achat d'actions avec un PSI,2022-03-23 09:05:00,"['air', 'liquid', 'annonc', 'avoir', 'sign', 'prestatair', 'servic', 'psi', 'convent', 'cadr', 'programm', 'rachat', 'port', 'volum', 'million', 'représent', 'capital', 'le', 'cour', 'initial', 'rachat', 'euros', 'action', 'correspond', 'cour', 'clôtur', 'bours', 'jour', 'préced', 'conclus', 'contrat', 'don', 'lieu', 'prix', 'initial', 'total', 'pres', 'million', 'le', 'action', 'rachet', 'cadr', 'dud', 'contrat', 'part', 'annul', 'part', 'affect', 'mis', 'oeuvr', 'plan', 'perform', 'salari', 'group', 'gaz', 'industriel']"
124,Air Liquide: objectifs pour 2025 dans le plan stratégique,2022-03-22 09:03:00,"['lor', 'présent', 'nouveau', 'plan', 'strateg', 'horizon', 'air', 'liquid', 'affich', 'object', 'croissanc', 'vent', 'accéler', 'rythm', 'moyen', 'an', 'rentabl', 'capital', 'emploi', 'roc', 'plus', 'compt', 'pour', 'parven', 'group', 'gaz', 'industriel', 'amélior', 'marg', 'opérationnel', 'plus', 'point', 'bas', 'décis', 'port', 'niveau', 'record', 'atteindr', 'environ', 'milliard', 'cet', 'périod', 'engag', 'atteindr', 'neutral', 'carbon', 'air', 'liquid', 'prévoit', 'début', 'réduct', 'émiss', 'valeur', 'absolu', 'autour', 'baiss', 'émiss', 'scop', 'rapport']"
125,Air Liquide: coopération avec Eni contre le CO2,2022-03-21 09:38:00,"['air', 'liquid', 'eni', 'annoncent', 'signatur', 'protocol', 'object', 'solut', 'permet', 'réduir', 'priorit', 'émiss', 'industr', 'plus', 'difficil', 'décarbon', 'bassin', 'méditerranéen', 'le', 'deux', 'entrepris', 'combin', 'expertis', 'reconnus', 'captag', 'stockag', 'transport', 'séquestr', 'définit', 'cc', 'elle', 'défin', 'solut', 'plus', 'adapt', 'déploi', 'programm', 'cc', 'grand', 'échel', 'air', 'liquid', 'développ', 'solut', 'réduct', 'émiss', 'not', 'technolog', 'propriétair', 'comm', 'cryocap', 'tand', 'identifi', 'sit', 'séquestr', 'plus', 'appropri', 'mer', 'méditerran']"
126,Air Liquide: investissement dans quatre unités au Japon,2022-03-18 09:20:00,"['air', 'liquid', 'annonc', 'avoir', 'lanc', 'invest', 'échelon', 'plus', 'million', 'quatr', 'unit', 'product', 'point', 'japon', 'produir', 'plus', 'million', 'an', 'gaz', 'tres', 'haut', 'puret', 'en', 'comparaison', 'product', 'précédent', 'géner', 'quatr', 'unit', 'efficient', 'plan', 'énerget', 'permettront', 'group', 'ton', 'an', 'la', 'premi', 'unit', 'devr', 'être', 'opérationnel', 'fin', 'situ', 'bassin', 'industriel', 'clé', 'nouveau', 'équip', 'permettront', 'air', 'liquid', 'contrat', 'long', 'term', 'octroi', 'deux', 'import', 'leader', 'mondial', 'fournitur', 'gaz', 'industriel', 'tres', 'haut', 'puret']"
127,Air Liquide: soutien de l'Etat au projet Normand'Hy,2022-03-08 13:08:00,"['air', 'liquid', 'annonc', 'avoir', 'reçu', 'soutien', 'franc', 'sous', 'couvert', 'valid', 'final', 'commiss', 'européen', 'lanc', 'projet', 'air', 'liquid', 'product', 'renouvel', 'grand', 'échel', 'cet', 'électrolyseur', 'capac', 'initial', 'mw', 'devr', 'aliment', 'hydrogen', 'renouvel', 'not', 'raffiner', 'normand', 'totalenerg', 'il', 'contribu', 'création', 'fili', 'français', 'européen', 'bas', 'carbon', 'le', 'projet', 'product', 'renouvel', 'grand', 'échel', 'électrolys', 'normand', 'cadr', 'piiec', 'hydrogen', 'projet', 'import', 'européen', 'commun', 'hydrogen', 'mont', 'soutien', 'financi', 'demand', 'million']"
128,Air Liquide: le titre s'envole après les résultats 2021,2022-02-16 12:48:00,"['le', 'titr', 'progress', 'pres', 'apres', 'résultat', 'le', 'group', 'a', 'réalis', 'résultat', 'net', 'récurrent', 'rnr', 'progress', 'milliard', 'chang', 'const', 'marg', 'opérationnel', 'augment', 'point', 'bas', 'hor', 'effet', 'suit', 'résultat', 'goldman', 'sach', 'confirm', 'conseil', 'titr', 'object', 'le', 'bureau', 'soulign', 'chiffr', 'supérieur', 'consensus', 'deuxiem', 'semestr', 'roc', 'group', 'me', 'supérieur', 'marg', 'contr', 'consensus', 'air', 'liquid', 'a', 'réalis', 'million', 'réduct', 'coût', 'avanc', 'object', 'annuel', 'plus', 'million', 'indiqu', 'le', 'flux', 'trésorer', 'opérationnel', 'second', 'semestr', 'milliard', 'apres', 'intérêt', 'augment', 'rapport', 'précédent', 'un', 'dividend', 'e', 'action', 'a', 'propos', 'rajout', 'bureau']"
129,Air Liquide: Goldman Sachs confirme son conseil,2022-02-16 11:42:00,"['air', 'liquid', 'a', 'réalis', 'résultat', 'net', 'récurrent', 'rnr', 'progress', 'milliard', 'chang', 'const', 'marg', 'opérationnel', 'augment', 'point', 'bas', 'hor', 'effet', 'goldman', 'sach', 'soulign', 'chiffr', 'supérieur', 'consensus', 'deuxiem', 'semestr', 'roc', 'group', 'me', 'supérieur', 'marg', 'contr', 'consensus', 'air', 'liquid', 'a', 'réalis', 'million', 'réduct', 'coût', 'avanc', 'object', 'annuel', 'plus', 'million', 'indiqu', 'le', 'flux', 'trésorer', 'opérationnel', 'second', 'semestr', 'milliard', 'apres', 'intérêt', 'augment', 'rapport', 'précédent', 'un', 'dividend', 'e', 'action', 'a', 'propos', 'rajout', 'bureau', 'goldman', 'sach', 'confirm', 'conseil', 'titr', 'object', 'e']"
130,Air Liquide : record absolu des 160E en vue ?,2022-02-16 09:54:00,"['air', 'liquid', 'ouvr', 'puis', 'hiss', 'si', 'titr', 'effac', 'résist', 'retrac', 'record', 'absolu', 'janvi', 'plausibl']"
131,Air Liquide: progression de 10% du RNR en 2021,2022-02-16 08:18:00,"['air', 'liquid', 'publ', 'titr', 'résultat', 'net', 'récurrent', 'rnr', 'progress', 'chang', 'const', 'milliard', 'marg', 'opérationnel', 'augment', 'point', 'bas', 'hor', 'effet', 'le', 'vent', 'fournisseur', 'gaz', 'industriel', 'peu', 'plus', 'milliard', 'hauss', 'compar', 'anné', 'marqu', 'résilient', 'environ', 'sanitair', 'particuli', 'difficil', 'air', 'liquid', 'propos', 'dividend', 'euros', 'action', 'augment', 'dit', 'capac', 'augment', 'nouveau', 'marg', 'opérationnel', 'réalis', 'croissanc', 'résultat', 'net', 'récurrent', 'chang', 'const']"
132,Air Liquide: a signé un nombre record de contrats,2022-02-14 18:06:00,"['air', 'liquid', 'annonc', 'avoir', 'sign', 'nombr', 'record', 'nouveau', 'contrat', 'product', 'gaz', 'sit', 'marchand', 'le', 'volum', 'gaz', 'group', 'fourn', 'titr', 'deux', 'fois', 'supérieur', 'ceux', 'fourn', 'cadr', 'contrat', 'sign', 'dan', 'cadr', 'nouveau', 'contrat', 'air', 'liquid', 'invest', 'construir', 'exploit', 'unit', 'product', 'sit', 'client', 'le', 'nouveau', 'contrat', 'sign', 'permettront', 'azot', 'oxygen', 'hydrogen', 'client', 'march', 'croissanc', 'trait', 'déchet', 'secondair', 'mini', 'fabriqu', 'indiqu', 'group']"
133,"Air Liquide: rebondit sur les 145,8E -Air Liquide",2022-02-10 14:27:00,"['air', 'liquid', 'rebond', 'précis', 'métronom', 'support', 'puis', 'prochain', 'object', 'hauss', 'puis', 'résist', 'obliqu', 'issu', 'zénith', 'janvi']"
134,Air Liquide: signe un protocole d'accord en Corée,2022-02-09 18:06:00,"['air', 'liquid', 'airbus', 'korean', 'air', 'incheon', 'international', 'airport', 'corpor', 'sign', 'protocol', 'étudi', 'international', 'le', 'partenariat', 'envisag', 'égal', 'développ', 'infrastructur', 'aéroportuair', 'permet', 'déploi', 'hydrogen', 'commercial', 'cor', 'à', 'group', 'a', 'déjà', 'invest', 'deux', 'station', 'hydrogen', 'haut', 'capac', 'elle', 'alimentent', 'depuis', 'mois', 'camion', 'démonstr', 'ains', 'bus', 'voitur', 'hydrogen', 'cadr', 'contrat', 'long', 'term']"
135,Air Liquide: investit dans le biométhane aux Etats-Unis,2022-02-03 17:58:00,"['air', 'liquid', 'annonc', 'soir', 'construct', 'plus', 'grand', 'unit', 'product', 'biométhan', 'mond', 'port', 'capac', 'product', 'mondial', 'biométhan', 'group', 'twh', 'cet', 'nouvel', 'unit', 'product', 'permettr', 'air', 'liquid', 'continu', 'propos', 'solut', 'client', 'transport', 'accompagn', 'réduct', 'leur', 'émiss', 'situ', 'rockford', 'nouvel', 'unit', 'produir', 'biométhan', 'part', 'biogaz', 'issu', 'sit', 'trait', 'déchet', 'solid', 'détenu', 'exploit', 'wast', 'connect', 'le', 'sit', 'devr', 'être', 'opérationnel', 'fin', 'capac', 'product', 'gwh', 'an']"
136,Air Liquide: signe un contrat de long terme et investit 60M$,2022-01-26 11:16:00,"['air', 'liquid', 'a', 'annonc', 'hi', 'accord', 'long', 'term', 'port', 'fournitur', 'dioxyd', 'carbon', 'ultra', 'haut', 'puret', 'plus', 'grand', 'fabric', 'mond', 'dan', 'cadr', 'cet', 'accord', 'air', 'liquid', 'prévoit', 'pres', 'million', 'dollar', 'américain', 'environ', 'million', 'construir', 'exploit', 'unit', 'system', 'product', 'group', 'détiendr', 'nouveau', 'sit', 'product', 'phoenix', 'arizon', 'la', 'mis', 'servic', 'prévu', 'cour', 'second', 'semestr']"
137,Air Liquide: investissement dans une ASU en Inde du Nord,2022-01-20 09:07:00,"['air', 'liquid', 'annonc', 'invest', 'environ', 'million', 'roup', 'million', 'nouvel', 'unit', 'sépar', 'gaz', 'asu', 'dédi', 'marchand', 'kos', 'pradesh', 'nord', 'cet', 'unit', 'capac', 'product', 'ton', 'jour', 'dont', 'maximum', 'ton', 'air', 'liquid', 'inde', 'construir', 'détiendr', 'exploit', 'cet', 'asu', 'devr', 'être', 'opérationnel', 'fin', 'elle', 'permettr', 'répondr', 'demand', 'croiss', 'gaz', 'fabriqu', 'métall', 'trait', 'thermiqu', 'photovoltaïqu', 'industr', 'électron', 'ains', 'hôpital', 'local']"
138,Air Liquide: Jefferies rehausse son objectif de cours,2022-01-18 15:52:00,"['jeffer', 'réiter', 'recommand', 'air', 'liquid', 'object', 'cour', 'rehauss', 'euros', 'journ', 'investisseur', 'doit', 'ten', 'fournisseur', 'gaz', 'industriel', 'mar', 'prochain', 'le', 'brok', 'soulign', 'premi', 'occas', 'nouveau', 'directeur', 'général', 'françois', 'jackow', 'travaill', 'chez', 'air', 'liquid', 'depuis', 'an', 'présent', 'strateg', 'group', 'march', 'capital', 'attendon', 'chang', 'strateg', 'activ', 'grossist', 'définit', 'moyen', 'term', 'devr', 'égal', 'entraîn', 'question', 'concern', 'capital']"
139,Air Liquide: distingué pour son action environnementale,2022-01-14 09:19:00,"['air', 'liquid', 'a', 'annonc', 'vendred', 'avoir', 'reconnu', 'cdp', 'parm', 'societ', 'plus', 'perform', 'mati', 'lutt', 'contr', 'chang', 'climat', 'le', 'spécial', 'gaz', 'industriel', 'vu', 'attribu', 'carbon', 'disclosur', 'project', 'not', 'deux', 'catégor', 'chang', 'climat', 'gestion', 'il', 'niveau', 'plus', 'élev', 'mati', 'faveur', 'cet', 'distinct', 'intervient', 'alor', 'group', 'don', 'comm', 'object', 'parven', 'neutral', 'carbon', 'horizon', 'accompagn', 'tripl', 'chiffr', 'plus', 'six', 'milliard', 'avant', 'le', 'cdp', 'organ', 'but', 'non', 'lucrat', 'évalu', 'entrepris', 'action', 'environnemental']"
140,Air Liquide: Stifel relève son objectif de cours,2022-01-10 15:10:00,"['stifel', 'maintient', 'recommand', 'titr', 'air', 'liquid', 'relev', 'object', 'cour', 'euros', 'contr', 'euros', 'précédent', 'anticip', 'revenus', 'plus', 'élev', 'le', 'bureau', 'estim', 'trimestr', 'devr', 'laiss', 'apparaîtr', 'croiss', 'rapport', 'périod', 'an', 'plus', 'tôt', 'dan', 'context', 'pens', 'air', 'liquid', 'pourr', 'léger', 'dépass', 'object', 'marg', 'selon', 'stifel', 'societ', 'devr', 'affich', 'croissanc', 'deux', 'chiffr', 'soutenu', 'un', 'solid', 'croissanc', 'volum', 'ains', 'dynam', 'prix', 'chang', 'favor']"
141,Air Liquide: développe son offre 'Qlixbi' en Europe,2021-12-15 10:19:00,"['air', 'liquid', 'annonc', 'déploi', 'europ', 'offre', 'qlixb', 'soudeur', 'le', 'group', 'a', 'déploi', 'offre', 'quatr', 'pay', 'européen', 'supplémentair', 'apres', 'mis', 'plac', 'air', 'liquid', 'a', 'égal', 'lanc', 'qlixb', 'succes', 'allemagn', 'sued', 'danemark', 'le', 'group', 'prépar', 'déjà', 'introduct', 'nouvel', 'géograph', 'européen', 'qlixb', 'propos', 'connecteur', 'indiqu', 'réserv', 'gaz', 'servic', 'connect', 'facilit', 'continu', 'gaz', 'utilis']"
142,Air Liquide: allié à IVECO pour la mobilité hydrogène,2021-12-14 09:05:00,"['air', 'liquid', 'iveco', 'marqu', 'véhicul', 'utilitair', 'cnh', 'industrial', 'annoncent', 'avoir', 'sign', 'protocol', 'développ', 'mobil', 'hydrogen', 'europ', 'compétent', 'complémentair', 'deux', 'entrepris', 'le', 'premi', 'apport', 'not', 'expertis', 'tout', 'chaîn', 'valeur', 'product', 'distribu', 'pass', 'stockag', 'second', 'expérient', 'tant', 'fournisseur', 'solut', 'avanc', 'transport', 'durabl', 'le', 'deux', 'group', 'allou', 'moyen', 'ressourc', 'étudi', 'développ', 'poid', 'lourd', 'électr', 'pil', 'combustibl', 'effectu', 'longu', 'distanc', 'ains', 'déploi', 'station', 'renouvel', 'bas', 'carbon']"
143,Air Liquide: Susan Ellerbusch va quitter ses fonctions,2021-12-09 11:07:00,"['le', 'group', 'annonc', 'départ', 'susan', 'ellerbusch', 'comit', 'exécut', 'ains', 'fonction', 'actuel', 'directeur', 'général', 'liquid', 'north', 'americ', 'cet', 'décis', 'fait', 'demand', 'raison', 'sant', 'elle', 'effect', 'compt', 'janvi', 'elle', 'cet', 'dat', 'nomm', 'directeur', 'strateg', 'zon', 'amer', 'la', 'composit', 'comit', 'exécut', 'rest', 'ailleur', 'inchang']"
144,Air Liquide: HSBC dégrade à 'conserver' -Air Liquide,2021-12-08 15:36:00,"['hsbc', 'a', 'dégrad', 'mercred', 'recommand', 'air', 'liquid', 'trouv', 'ramen', 'object', 'cour', 'réduit', 'euros', 'dan', 'not', 'recherch', 'banqu', 'britann', 'justif', 'dégrad', 'foss', 'continu', 'sépar', 'air', 'liquid', 'grand', 'rival', 'lind', 'term', 'marg', 'bénéficiair', 'si', 'hsbc', 'group', 'franc', 'réuss', 'port', 'retour', 'capital', 'invest', 'roic', 'autour', 'contr', 'cet', 'progress', 'inférieur', 'rythm', 'affich', 'concurrent', 'soulign', 'en', 'concern', 'marg', 'écart', 'conséquent', 'persist', 'là', 'encor', 'entre', 'deux', 'group', 'poursuit', 'hsbc', 'puisqu', 'lind', 'devr', 'géner', 'prochain', 'marg', 'opérationnel', 'là', 'où', 'air', 'liquid', 'devr', 'content', 'conclut']"
145,Air Liquide: signe un accord avec Laurentis Energy,2021-12-07 18:21:00,"['air', 'liquid', 'annonc', 'accord', 'long', 'term', 'laurent', 'energy', 'partner', 'lead', 'énerg', 'propr', 'produir', 'distribu', 'cet', 'molécul', 'isotop', 'rar', 'utilis', 'scienc', 'quantiqu', 'détect', 'neutron', 'médical', 'futur', 'fusion', 'précis', 'group', 'nouveau', 'partenariat', 'air', 'liquid', 'mesur', 'livr', 'grand', 'quantit', 'client', 'mond', 'enti', 'la', 'product', 'début', 'fin']"
146,Air Liquide: le prochain directeur général est désigné,2021-12-01 09:33:00,"['air', 'liquid', 'a', 'annonc', 'mercred', 'allait', 'commenc', 'prépar', 'success', 'benoît', 'poti', 'directeur', 'général', 'mis', 'plac', 'nouvel', 'structur', 'gouvern', 'effect', 'part', 'juin', 'prochain', 'dan', 'cadr', 'plan', 'conseil', 'a', 'désign', 'françois', 'jackow', 'directeur', 'général', 'adjoint', 'vu', 'succed', 'benoît', 'poti', 'compt', 'juin', 'général', 'actionnair', 'tiendr', 'prochain', 'appel', 'officialis', 'passag', 'rel', 'renouvel', 'mandat', 'benoît', 'poti', 'qualit', 'président', 'conseil', 'poti', 'dirig', 'air', 'liquid', 'depuis', 'an', 'présid', 'conseil', 'depuis', 'an', 'a', 'perm', 'fabric', 'gaz', 'industriel', 'doubl', 'taill', 'multipli', 'cinq', 'capitalis', 'boursi', 'françois', 'jackow', 'a', 'rejoint', 'air', 'liquid', 'supervis', 'pôl', 'europ', 'industr', 'europ', 'sant', 'la', 'branch', 'mondial', 'sant', 'fonction', 'technolog', 'ains', 'strateg', 'client', 'égal', 'rattach', 'a', 'bours', 'paris', 'air', 'liquid', 'affich', 'petit', 'hauss', 'suit', 'annonc', 'compar', 'progress', 'cac']"
147,Air Liquide: projet de captage de carbone à Anvers,2021-11-22 09:10:00,"['air', 'liquid', 'basf', 'annoncent', 'prévoir', 'développ', 'plus', 'grand', 'projet', 'mondial', 'transfrontali', 'chaîn', 'valeur', 'captag', 'séquestr', 'carbon', 'cc', 'réduir', 'signific', 'émiss', 'pôl', 'industriel', 'situ', 'port', 'ce', 'projet', 'commun', 'baptis', 'c', 'devr', 'être', 'opérationnel', 'a', 'sélection', 'commiss', 'européen', 'recevoir', 'financ', 'traver', 'fond', 'consacr', 'combin', 'captag', 'liquéfact', 'transport', 'stockag', 'grand', 'échel', 'mer', 'nord', 'kairos', 'c', 'integr', 'plusieur', 'technolog', 'innov', 'permettr', 'million', 'ton', 'premi', 'anné']"
148,Air Liquide: développe un réseau de stations en Italie,2021-11-04 10:01:00,"['air', 'liquid', 'eni', 'sign', 'partenariat', 'vis', 'invest', 'développ', 'infrastructur', 'nécessair', 'mobil', 'hydrogen', 'ital', 'le', 'deux', 'group', 'sign', 'lettr', 'afin', 'permettr', 'mis', 'plac', 'réseau', 'étendu', 'station', 'recharg', 'hydrogen', 'ital', 'le', 'partenair', 'identifi', 'égal', 'emplac', 'strateg', 'station', 'hydrogen', 'ital', 'pascal', 'vinet', 'directeur', 'societ', 'membr', 'comit', 'exécut', 'group', 'air', 'liquid', 'supervis', 'activ', 'europ', 'industr', 'a', 'déclar', 'entre', 'lead', 'entrepris', 'mondial', 'integr', 'tel', 'eni', 'va', 'permettr', 'mettr', 'plac', 'réseau', 'étendu', 'ital']"
149,Air Liquide: augmentation de capital réservée aux salariés,2021-11-03 07:08:00,"['air', 'liquid', 'annonc', 'oper', 'capital', 'réserv', 'salari', 'éligibl', 'oper', 'couvr', 'plus', 'pay', 'sous', 'réserv', 'autoris', 'requis', 'certain', 'le', 'prix', 'souscript', 'action', 'a', 'fix', 'euros', 'port', 'nombr', 'maximum', 'action', 'la', 'périod', 'souscript', 'lieu', 'novembr', 'neuf', 'heur', 'heur', 'paris', 'novembr', 'mid', 'heur', 'paris', 'le', 'nouvel', 'action', 'immédiat', 'assimil', 'ancien', 'elle', 'inscrit', 'compt', 'nomin', 'pur', 'bloqu', 'pend', 'cinq', 'an', 'sauf', 'cas', 'déblocag', 'anticip', 'prévus', 'réglement', 'applic', 'franc', 'pay', 'particip']"
